# Mario Party 4 (USA Rev 1) -- m444dll's demo ball, read out of a Dolphin
# reference capture with MemoryWatcher.  PLAN.md 27.1.
#
# Columns are the module's own lbl_1_bss_1888 (velocity, Vec) and lbl_1_bss_1894
# (position, Vec), read through the MemoryWatcher pointer chain
#     omDLLinfoTbl[slot] (0x801901E0 + 4*slot) -> omDllData.bss (+8) -> offset
# on every frame where omcurovl == 0x34 (DLL_m444dll).
#
# CHANGE ROWS ONLY: a row is written when the six words differ from the previous
# frame's.  A gap therefore means the ball state was BIT-IDENTICAL over that
# span -- which is what the pre-launch hold and the post-landing wait look like.
#
# Capture: port/ref/movies/m444-drop.txt, four CPU players (GWPlayerCfg[i].iscom
# poked to 1), GWSystem.mg_next parked at 43 from frame 9000, pinned reference
# user directory, CustomRTC 1041472800.  frame = the game's GlobalCounter.
frame,velx,vely,velz,posx,posy,posz
99462,0.414349,17.643106,0.000000,-121.902573,-99.218765,0.000000
99463,0.559725,16.043386,0.000000,-121.488228,-81.575645,0.000000
99464,9.835953,-10.045158,0.000000,-117.132904,-75.328743,0.000000
99465,8.820991,-8.582707,0.000000,-107.296944,-85.373901,0.000000
99466,8.820990,-8.282706,0.000000,-98.475960,-93.956604,0.000000
99467,8.820991,-7.982705,0.000000,-89.654984,-102.239311,0.000000
99468,8.820991,-7.682705,0.000000,-80.833992,-110.222023,0.000000
99469,8.820991,-7.382705,0.000000,-72.013008,-117.904732,0.000000
99470,8.820992,-7.082705,0.000000,-63.192024,-125.287430,0.000000
99471,8.820992,-6.782704,0.000000,-54.371033,-132.370132,0.000000
99472,8.820992,-6.482705,0.000000,-45.550041,-139.152817,0.000000
99473,8.820990,-6.182705,0.000000,-36.729057,-145.635513,0.000000
99474,8.820990,-5.882704,0.000000,-27.908072,-151.818207,0.000000
99475,8.820991,-5.582703,0.000000,-19.087082,-157.700928,0.000000
99476,8.820991,-5.282701,0.000000,-10.266090,-163.283646,0.000000
99477,8.820991,-4.982701,0.000000,-1.445100,-168.566360,0.000000
99478,8.820991,-4.682700,0.000000,7.375890,-173.549057,0.000000
99479,8.820990,-4.382699,0.000000,16.196880,-178.231766,0.000000
99480,8.820991,-4.082700,0.000000,25.017868,-182.614487,0.000000
99481,8.820990,-3.782700,0.000000,33.838860,-186.697159,0.000000
99482,8.820990,-3.482700,0.000000,42.659847,-190.479858,0.000000
99483,8.820990,-3.182701,0.000000,51.480835,-193.962555,0.000000
99484,8.820990,-2.882701,0.000000,60.301826,-197.145279,0.000000
99485,8.820990,-2.582701,0.000000,69.122818,-200.027985,0.000000
99486,8.820990,-2.282701,0.000000,77.943802,-202.610703,0.000000
99487,-7.768314,-3.720580,0.000000,77.793800,-206.290848,0.000000
99488,-7.768313,-3.420580,0.000000,70.025490,-210.011429,0.000000
99489,-7.768314,-3.120581,0.000000,62.257183,-213.432022,0.000000
99490,-7.768314,-2.820581,0.000000,54.488865,-216.552612,0.000000
99491,-7.768313,-2.520581,0.000000,46.720551,-219.373199,0.000000
99492,-7.768312,-2.220581,0.000000,38.952240,-221.893784,0.000000
99493,-7.768312,-1.920582,0.000000,31.183926,-224.114349,0.000000
99494,-7.768312,-1.620582,0.000000,23.415613,-226.034927,0.000000
99495,-7.768312,-1.320582,0.000000,15.647302,-227.655518,0.000000
99496,-7.768313,-1.020582,0.000000,7.878989,-228.976105,0.000000
99497,-7.768313,-0.720582,0.000000,0.110677,-229.996689,0.000000
99498,-7.768314,-0.420582,0.000000,-7.657637,-230.717270,0.000000
99499,-7.768314,-0.120582,0.000000,-15.425951,-231.137848,0.000000
99500,-7.768312,0.179418,0.000000,-23.194263,-231.258423,0.000000
99501,-7.768312,0.479418,0.000000,-30.962578,-231.078995,0.000000
99502,-7.768314,0.779418,0.000000,-38.730892,-230.599564,0.000000
99503,-7.768313,1.079418,0.000000,-46.499203,-229.820129,0.000000
99504,-7.768313,1.379418,0.000000,-54.267513,-228.740707,0.000000
99505,-7.768312,1.679418,0.000000,-62.035824,-227.361282,0.000000
99506,-7.768313,1.979418,0.000000,-69.804138,-225.681854,0.000000
99507,-7.768312,2.279418,0.000000,-77.572456,-223.702438,0.000000
99508,-7.768313,2.579418,0.000000,-85.340767,-221.423019,0.000000
99509,-7.768313,2.879418,0.000000,-93.109085,-218.843613,0.000000
99510,-7.768313,3.179418,0.000000,-100.877403,-215.964203,0.000000
99511,-7.768313,3.479419,0.000000,-108.645721,-212.784775,0.000000
99512,-7.768314,3.779419,0.000000,-116.414040,-209.305359,0.000000
99513,-7.768313,4.079419,0.000000,-124.182350,-205.525925,0.000000
99514,-7.768314,4.379418,0.000000,-131.950668,-201.446487,0.000000
99515,5.680557,6.704876,0.000000,-127.060860,-194.404297,0.000000
99516,5.680558,7.004877,0.000000,-121.380295,-187.699432,0.000000
99517,5.680558,7.304876,0.000000,-115.699730,-180.694580,0.000000
99518,5.680557,7.604877,0.000000,-110.019180,-173.389725,0.000000
99519,5.680556,7.904877,0.000000,-104.338615,-165.784836,0.000000
99520,5.680555,8.204876,0.000000,-98.658066,-157.879959,0.000000
99521,5.680555,8.504876,0.000000,-92.977516,-149.675095,0.000000
99522,5.680555,8.804875,0.000000,-87.296959,-141.170227,0.000000
99523,5.680556,9.104875,0.000000,-81.616394,-132.365356,0.000000
99524,5.680557,9.404877,0.000000,-75.935829,-123.260490,0.000000
99525,5.680557,9.704879,0.000000,-70.255280,-113.855621,0.000000
99526,7.879953,-6.431205,0.000000,-60.121197,-120.058052,0.000000
99527,7.879953,-6.131205,0.000000,-52.241241,-126.489258,0.000000
99528,7.879955,-5.831204,0.000000,-44.361290,-132.620453,0.000000
99529,7.879955,-5.531204,0.000000,-36.481331,-138.451645,0.000000
99530,7.879956,-5.231202,0.000000,-28.601376,-143.982849,0.000000
99531,7.879956,-4.931202,0.000000,-20.721418,-149.214035,0.000000
99532,7.879957,-4.631202,0.000000,-12.841462,-154.145248,0.000000
99533,7.879958,-4.331202,0.000000,-4.961505,-158.776443,0.000000
99534,7.879956,-4.031201,0.000000,2.918452,-163.107651,0.000000
99535,7.879956,-3.731201,0.000000,10.798409,-167.138855,0.000000
99536,7.879956,-3.431202,0.000000,18.678364,-170.870056,0.000000
99537,7.879956,-3.131202,0.000000,26.558317,-174.301239,0.000000
99538,7.879957,-2.831203,0.000000,34.438271,-177.432449,0.000000
99539,7.879957,-2.531203,0.000000,42.318230,-180.263657,0.000000
99540,7.879957,-2.231203,0.000000,50.198185,-182.794876,0.000000
99541,7.879957,-1.931203,0.000000,58.078144,-185.026093,0.000000
99542,7.879956,-1.631202,0.000000,65.958099,-186.957291,0.000000
99543,7.879956,-1.331203,0.000000,73.838051,-188.588486,0.000000
99544,7.879957,-1.031203,0.000000,81.718002,-189.919693,0.000000
99545,-7.380651,-1.631724,0.000000,74.776833,-192.199463,0.000000
99546,-7.380651,-1.331724,0.000000,67.396179,-193.831207,0.000000
99547,-7.380651,-1.031724,0.000000,60.015533,-195.162933,0.000000
99548,-7.380650,-0.731725,0.000000,52.634884,-196.194672,0.000000
99549,-7.380650,-0.431725,0.000000,45.254238,-196.926407,0.000000
99550,-7.380649,-0.131725,0.000000,37.873589,-197.358139,0.000000
99551,-7.380649,0.168275,0.000000,30.492941,-197.489853,0.000000
99552,-7.380649,0.468275,0.000000,23.112293,-197.321594,0.000000
99553,-7.380648,0.768275,0.000000,15.731645,-196.853317,0.000000
99554,-7.380649,1.068276,0.000000,8.350996,-196.085022,0.000000
99555,-7.380649,1.368276,0.000000,0.970348,-195.016739,0.000000
99556,-7.380648,1.668275,0.000000,-6.410301,-193.648468,0.000000
99557,-7.380648,1.968275,0.000000,-13.790949,-191.980179,0.000000
99558,-7.380647,2.268275,0.000000,-21.171597,-190.011902,0.000000
99559,-7.380648,2.568275,0.000000,-28.552246,-187.743622,0.000000
99560,-7.380647,2.868274,0.000000,-35.932896,-185.175354,0.000000
99561,-7.380646,3.168274,0.000000,-43.313545,-182.307083,0.000000
99562,-7.380646,3.468274,0.000000,-50.694195,-179.138809,0.000000
99563,-7.380645,3.768273,0.000000,-58.074841,-175.670532,0.000000
99564,-7.380646,4.068274,0.000000,-65.455482,-171.902267,0.000000
99565,-7.380647,4.368274,0.000000,-72.836128,-167.833984,0.000000
99566,-7.380647,4.668274,0.000000,-80.216782,-163.465714,0.000000
99567,-7.380646,4.968275,0.000000,-87.597427,-158.797440,0.000000
99568,-7.380645,5.268275,0.000000,-94.978065,-153.829178,0.000000
99569,-7.380646,5.568275,0.000000,-102.358711,-148.560913,0.000000
99570,-7.380647,5.868275,0.000000,-109.739357,-142.992615,0.000000
99571,-7.380648,6.168275,0.000000,-117.120003,-137.124329,0.000000
99572,-7.380647,6.468276,0.000000,-124.500648,-130.956055,0.000000
99573,-7.380647,6.768275,0.000000,-131.881287,-124.487785,0.000000
99574,4.602083,8.740502,0.000000,-128.178467,-115.451225,0.000000
99575,4.602083,9.040503,0.000000,-123.576378,-106.710724,0.000000
99576,4.602084,9.340504,0.000000,-118.974297,-97.670227,0.000000
99577,4.163921,8.473557,0.000000,-114.372215,-88.329720,0.000000
99578,3.932253,8.605959,0.000000,-110.208290,-79.856171,0.000000
99579,2.033566,8.652872,0.000000,-106.276039,-71.250206,0.000000
99580,-1.913976,-6.104852,0.000000,-107.047325,-75.280731,0.000000
99581,-1.676482,-4.635801,0.000000,-108.961296,-81.385582,0.000000
99582,-1.454888,-3.794443,0.000000,-110.637779,-86.021385,0.000000
99583,-1.454888,-3.494443,0.000000,-112.092667,-89.815834,0.000000
99584,-1.454888,-3.194443,0.000000,-113.547554,-93.310272,0.000000
99585,-1.454888,-2.894443,0.000000,-115.002441,-96.504723,0.000000
99586,-1.454888,-2.594443,0.000000,-116.457329,-99.399162,0.000000
99587,-1.454888,-2.294443,0.000000,-117.912216,-101.993607,0.000000
99588,-1.454889,-1.994443,0.000000,-119.367104,-104.288048,0.000000
99589,-1.454889,-1.694443,0.000000,-120.821991,-106.282494,0.000000
99590,-1.454889,-1.394444,0.000000,-122.276878,-107.976936,0.000000
99591,-1.454889,-1.094444,0.000000,-123.731766,-109.371384,0.000000
99592,-1.454889,-0.794444,0.000000,-125.186653,-110.465828,0.000000
99593,-1.454889,-0.494444,0.000000,-126.641541,-111.260269,0.000000
99594,-1.454889,-0.194444,0.000000,-128.096436,-111.754715,0.000000
99595,-1.454889,0.105556,0.000000,-129.551331,-111.949158,0.000000
99596,-1.454889,0.405556,0.000000,-131.006226,-111.843605,0.000000
99597,1.266427,1.006043,0.000000,-131.618301,-111.225250,0.000000
99598,1.266426,1.306043,0.000000,-130.351868,-110.219208,0.000000
99599,1.266426,1.606043,0.000000,-129.085434,-108.913162,0.000000
99600,1.266426,1.906043,0.000000,-127.819008,-107.307121,0.000000
99601,1.266426,2.206043,0.000000,-126.552582,-105.401077,0.000000
99602,1.266426,2.506043,0.000000,-125.286156,-103.195038,0.000000
99603,1.266426,2.806042,0.000000,-124.019730,-100.688995,0.000000
99604,1.266426,3.106042,0.000000,-122.753304,-97.882950,0.000000
99605,1.266426,3.406043,0.000000,-121.486877,-94.776909,0.000000
99606,1.266426,3.706042,0.000000,-120.220451,-91.370865,0.000000
99607,1.266426,4.006042,0.000000,-118.954025,-87.664825,0.000000
99608,1.334742,3.890618,0.000000,-117.687599,-83.658783,0.000000
99609,1.668475,4.071821,0.000000,-116.352859,-79.768166,0.000000
99610,2.355313,4.432336,0.000000,-114.684387,-75.696350,0.000000
99611,3.628011,4.468212,0.000000,-112.329079,-71.264008,0.000000
99612,3.211075,-1.632720,0.000000,-106.292793,-68.761002,0.000000
99613,1.422357,-1.359767,0.000000,-103.081718,-70.393723,0.000000
99614,0.014524,-0.892101,0.000000,-101.659363,-71.753487,0.000000
99615,-1.176836,-0.333402,0.000000,-101.644836,-72.645584,0.000000
99616,-2.266969,0.350781,0.000000,-102.821671,-72.978989,0.000000
99617,-3.271411,1.307831,0.000000,-105.088638,-72.628204,0.000000
99618,-2.930055,3.044952,0.000000,-108.360046,-71.320374,0.000000
99619,-0.582990,-3.233697,0.000000,-111.442482,-69.354675,0.000000
99620,0.742971,-2.017605,0.000000,-112.025475,-72.588371,0.000000
99621,1.449548,-0.589355,0.000000,-111.282501,-74.605972,0.000000
99622,1.705252,0.873234,0.000000,-109.832954,-75.195328,0.000000
99623,1.454227,2.351062,0.000000,-108.127701,-74.322090,0.000000
99624,0.180646,3.442294,0.000000,-106.673477,-71.971031,0.000000
99625,-3.079321,-3.502384,0.000000,-106.649040,-68.913971,0.000000
99626,-1.918259,-1.656546,0.000000,-109.728355,-72.416359,0.000000
99627,-0.797813,-0.343599,0.000000,-111.646614,-74.072906,0.000000
99628,0.232248,0.715792,0.000000,-112.444427,-74.416504,0.000000
99629,1.266883,1.657846,0.000000,-112.212181,-73.700714,0.000000
99630,2.452211,2.524804,0.000000,-110.945297,-72.042870,0.000000
99631,2.761933,0.403240,0.000000,-108.493088,-69.518066,0.000000
99632,0.852927,-0.188975,0.000000,-105.731155,-69.114830,0.000000
99633,-0.846149,-0.493691,0.000000,-104.878227,-69.303802,0.000000
99634,0.000000,0.000000,0.000000,-108.349998,-70.000000,0.000000
99971,0.000000,-30.000000,0.000000,128.000000,-100.000000,0.000000
100230,0.000000,-18.999996,0.000000,128.000000,-119.299995,0.000000
100231,0.000000,-18.699995,0.000000,128.000000,-138.299988,0.000000
100232,0.000000,-18.399996,0.000000,128.000000,-156.999985,0.000000
100233,0.000000,-18.099995,0.000000,128.000000,-175.399979,0.000000
100234,0.000000,-17.799994,0.000000,128.000000,-193.499969,0.000000
100235,0.000000,-17.499992,0.000000,128.000000,-211.299957,0.000000
100236,0.000000,-17.199991,0.000000,128.000000,-228.799942,0.000000
100237,0.000000,-16.899990,0.000000,128.000000,-245.999924,0.000000
100238,0.000000,-16.599991,0.000000,128.000000,-262.899902,0.000000
100239,0.000000,-16.299992,0.000000,128.000000,-279.499878,0.000000
100240,0.000000,-15.999990,0.000000,128.000000,-295.799866,0.000000
100241,0.000000,-15.699988,0.000000,128.000000,-311.799866,0.000000
100242,0.000000,-15.399988,0.000000,128.000000,-327.499847,0.000000
100243,0.000000,-15.099988,0.000000,128.000000,-342.899841,0.000000
100244,0.000000,-14.799988,0.000000,128.000000,-357.999817,0.000000
100245,0.000000,-14.499987,0.000000,128.000000,-372.799805,0.000000
100246,0.000000,-14.199985,0.000000,128.000000,-387.299805,0.000000
100247,0.000000,-13.899984,0.000000,128.000000,-401.499786,0.000000
100248,-7.063736,-11.021024,0.000000,123.132164,-414.113098,0.000000
100249,-7.063737,-10.721025,0.000000,116.068413,-425.134186,0.000000
100250,-7.063737,-10.421024,0.000000,109.004677,-435.855194,0.000000
100251,-9.558149,-7.096616,0.000000,100.718796,-445.178802,0.000000
100252,-9.558150,-6.796616,0.000000,91.160637,-452.275391,0.000000
100253,-9.558150,-6.496615,0.000000,81.602493,-459.072021,0.000000
100254,-10.604841,-2.960388,0.000000,71.927292,-465.377594,0.000000
100255,-10.604841,-2.660388,0.000000,61.322449,-468.337952,0.000000
100256,-10.604840,-2.360387,0.000000,50.717602,-470.998352,0.000000
100257,-10.604842,-2.060388,0.000000,40.112762,-473.358795,0.000000
100258,-10.604844,-1.760388,0.000000,29.507923,-475.419220,0.000000
100259,-10.604844,-1.460388,0.000000,18.903080,-477.179596,0.000000
100260,-10.604844,-1.160388,0.000000,8.298236,-478.639984,0.000000
100261,-10.604844,-0.860388,0.000000,-2.306608,-479.800415,0.000000
100262,-10.604844,-0.560388,0.000000,-12.911449,-480.660767,0.000000
100263,-10.091071,1.750959,0.000000,-23.452673,-479.641479,0.000000
100264,-10.091071,2.050960,0.000000,-33.543747,-477.890533,0.000000
100265,-9.574351,2.760630,0.000000,-43.627476,-475.805817,0.000000
100266,-9.574352,3.060630,0.000000,-53.201832,-473.045197,0.000000
100267,-8.717573,4.437436,0.000000,-62.409546,-469.046753,0.000000
100268,-8.717572,4.737436,0.000000,-71.127113,-464.609314,0.000000
100269,-8.717572,5.037436,0.000000,-79.844673,-459.871857,0.000000
100270,-8.717572,5.337435,0.000000,-88.562256,-454.834412,0.000000
100271,-6.298376,7.824837,0.000000,-96.973915,-449.123383,0.000000
100272,-6.298376,8.124836,0.000000,-103.272285,-441.298584,0.000000
100273,-6.298375,8.424836,0.000000,-109.570663,-433.173798,0.000000
100274,-6.298375,8.724836,0.000000,-115.869041,-424.748962,0.000000
100275,-6.298375,9.024837,0.000000,-122.167419,-416.024078,0.000000
100276,-2.562343,10.549683,0.000000,-127.434166,-406.479584,0.000000
100277,-2.562344,10.849685,0.000000,-129.996521,-395.929871,0.000000
100278,-0.043301,11.002137,0.000000,-131.168427,-384.898102,0.000000
100279,-0.043301,11.302137,0.000000,-131.211731,-373.895996,0.000000
100280,-0.043301,11.602138,0.000000,-131.255020,-362.593872,0.000000
100281,-0.043301,11.902138,0.000000,-131.298325,-350.991760,0.000000
100282,-0.043301,12.202138,0.000000,-131.341614,-339.089661,0.000000
100283,-0.043301,12.502138,0.000000,-131.384933,-326.887573,0.000000
100284,-0.043301,12.802136,0.000000,-131.428238,-314.385498,0.000000
100285,-0.043301,13.102136,0.000000,-131.471542,-301.583405,0.000000
100286,-0.043301,13.402135,0.000000,-131.514862,-288.481323,0.000000
100287,-0.043301,13.702135,0.000000,-131.558151,-275.079254,0.000000
100288,-0.043301,14.002136,0.000000,-131.601440,-261.377075,0.000000
100289,-0.043301,14.302138,0.000000,-131.644745,-247.374924,0.000000
100290,-0.043301,14.602139,0.000000,-131.688034,-233.072784,0.000000
100291,-0.043301,14.902137,0.000000,-131.731339,-218.470657,0.000000
100292,-0.043301,15.202134,0.000000,-131.774628,-203.568527,0.000000
100293,-0.043301,15.502137,0.000000,-131.817932,-188.366409,0.000000
100294,-0.043301,15.802135,0.000000,-131.861221,-172.864288,0.000000
100295,-0.043301,16.102135,0.000000,-131.904541,-157.062180,0.000000
100296,-0.043301,16.402132,0.000000,-131.947861,-140.960068,0.000000
100297,-0.043301,16.702131,0.000000,-131.991165,-124.557953,0.000000
100298,0.020785,16.334085,0.000000,-130.986115,-107.855774,0.000000
100299,0.020785,16.634083,0.000000,-130.965347,-91.521675,0.000000
100300,9.019478,12.682212,0.000000,-130.879639,-74.892151,0.000000
100301,0.223896,-11.517613,0.000000,-119.891174,-73.690857,0.000000
100302,0.072999,-9.999359,0.000000,-119.667290,-85.208473,0.000000
100303,0.072999,-9.699358,0.000000,-119.594284,-95.207825,0.000000
100304,0.072999,-9.399357,0.000000,-119.521294,-104.907188,0.000000
100305,0.072999,-9.099356,0.000000,-119.448288,-114.306541,0.000000
100306,0.072999,-8.799356,0.000000,-119.375298,-123.405891,0.000000
100307,0.072999,-8.499354,0.000000,-119.302299,-132.205246,0.000000
100308,0.072999,-8.199353,0.000000,-119.229301,-140.704605,0.000000
100309,0.072999,-7.899353,0.000000,-119.156296,-148.903946,0.000000
100310,0.072999,-7.599352,0.000000,-119.083290,-156.803314,0.000000
100311,0.072999,-7.299352,0.000000,-119.010292,-164.402664,0.000000
100312,0.072999,-6.999352,0.000000,-118.937294,-171.702011,0.000000
100313,0.072999,-6.699352,0.000000,-118.864288,-178.701355,0.000000
100314,-3.647862,-4.997228,0.000000,-120.185005,-185.110886,0.000000
100315,-3.647863,-4.697228,0.000000,-123.832870,-190.108093,0.000000
100316,-3.647862,-4.397228,0.000000,-127.480728,-194.805328,0.000000
100317,-3.647862,-4.097228,0.000000,-131.128586,-199.202545,0.000000
100318,2.141763,-4.511199,0.000000,-130.746719,-204.258514,0.000000
100319,2.141763,-4.211198,0.000000,-128.604950,-208.769714,0.000000
100320,2.141763,-3.911198,0.000000,-126.463188,-212.980911,0.000000
100321,2.141763,-3.611199,0.000000,-124.321426,-216.892120,0.000000
100322,1.973848,-3.028080,0.000000,-121.948608,-224.573273,0.000000
100323,1.894894,-2.606957,0.000000,-118.780823,-230.419937,0.000000
100324,1.894894,-2.306957,0.000000,-116.885925,-233.026886,0.000000
100325,1.894894,-2.006958,0.000000,-114.991028,-235.333847,0.000000
100326,1.894894,-1.706958,0.000000,-113.096130,-237.340805,0.000000
100327,1.894894,-1.406958,0.000000,-111.201233,-239.047760,0.000000
100328,1.894893,-1.106958,0.000000,-109.306343,-240.454712,0.000000
100329,1.894893,-0.806957,0.000000,-107.411453,-241.561676,0.000000
100330,1.894893,-0.506957,0.000000,-105.516563,-242.368637,0.000000
100331,1.894893,-0.206957,0.000000,-103.621674,-242.875595,0.000000
100332,1.894893,0.093043,0.000000,-101.726784,-243.082550,0.000000
100333,1.894894,0.393043,0.000000,-99.831894,-242.989502,0.000000
100334,1.894893,0.693042,0.000000,-97.937004,-242.596466,0.000000
100335,1.894893,0.993042,0.000000,-96.042114,-241.903427,0.000000
100336,1.894893,1.293042,0.000000,-94.147224,-240.910385,0.000000
100337,1.894893,1.593042,0.000000,-92.252335,-239.617340,0.000000
100338,1.894893,1.893042,0.000000,-90.357445,-238.024292,0.000000
100339,1.894893,2.193042,0.000000,-88.462555,-236.131256,0.000000
100340,1.894893,2.493042,0.000000,-86.567665,-233.938217,0.000000
100341,1.894892,2.793042,0.000000,-84.672768,-231.445175,0.000000
100342,1.894892,3.093042,0.000000,-82.777870,-228.652130,0.000000
100343,1.894892,3.393042,0.000000,-80.882980,-225.559082,0.000000
100344,1.894893,3.693042,0.000000,-78.988091,-222.166046,0.000000
100345,-0.912588,3.857169,0.000000,-78.088890,-215.039017,0.000000
100346,-0.912588,4.157169,0.000000,-79.001480,-211.181839,0.000000
100347,-0.885215,3.955302,0.000000,-79.914070,-207.024673,0.000000
100348,-0.988620,4.156898,0.000000,-80.799286,-203.069366,0.000000
100349,-1.246660,4.731494,0.000000,-81.787910,-198.912476,0.000000
100350,-1.776304,5.650232,0.000000,-83.034569,-194.180984,0.000000
100351,4.058523,-1.986670,0.000000,-84.595856,-189.183044,0.000000
100352,-1.571403,-3.466526,0.000000,-80.641655,-191.283371,0.000000
100353,-2.147688,-1.869869,0.000000,-82.213051,-194.749908,0.000000
100354,-2.061235,-0.354120,0.000000,-84.360741,-196.619781,0.000000
100355,-1.597732,0.943579,0.000000,-86.421974,-196.973907,0.000000
100356,-0.844426,2.034503,0.000000,-88.019707,-196.030334,0.000000
100357,0.243926,2.869177,0.000000,-88.864136,-193.995834,0.000000
100358,1.767169,3.063906,0.000000,-88.620209,-191.126663,0.000000
100359,4.751005,-0.864101,0.000000,-85.516083,-189.712845,0.000000
100360,2.114730,-1.703312,0.000000,-80.822708,-190.805405,0.000000
100361,-0.869362,-1.573271,0.000000,-79.856941,-193.331741,0.000000
100362,-1.668896,-0.398524,0.000000,-80.726303,-194.905014,0.000000
100363,-2.123212,0.906142,0.000000,-82.395195,-195.303543,0.000000
100364,-2.080464,2.363901,0.000000,-84.518410,-194.397400,0.000000
100365,-0.796126,3.496376,0.000000,-86.598877,-192.033508,0.000000
100366,3.421993,-1.072684,0.000000,-86.020760,-190.930130,0.000000
100367,1.784040,0.115350,0.000000,-82.598770,-192.002823,0.000000
100368,0.200989,0.737280,0.000000,-80.814728,-191.887466,0.000000
100369,-1.956604,0.876249,0.000000,-80.677765,-191.148010,0.000000
100370,-3.511313,0.989703,0.000000,-82.634369,-190.271759,0.000000
100371,-0.501058,-2.832052,0.000000,-86.135361,-189.587112,0.000000
100372,0.505993,-1.134174,0.000000,-86.636421,-192.419159,0.000000
100373,0.948673,0.529789,0.000000,-86.130432,-193.553329,0.000000
100374,0.955640,2.170852,0.000000,-85.181755,-193.023544,0.000000
100375,-0.406657,3.349490,0.000000,-84.226112,-190.852692,0.000000
100376,0.557182,-1.076306,0.000000,-82.517136,-190.109283,0.000000
100377,-1.057846,-0.360558,0.000000,-81.959953,-191.185593,0.000000
100378,-2.330830,0.750966,0.000000,-83.017799,-191.546158,0.000000
100379,-1.329553,2.428043,0.000000,-85.348633,-190.795197,0.000000
100380,1.848056,-1.134363,0.000000,-85.956398,-190.819443,0.000000
100381,0.922064,0.603175,0.000000,-84.108345,-191.953812,0.000000
100382,-0.592861,1.602320,0.000000,-83.186279,-191.350632,0.000000
100383,-2.370296,1.063427,0.000000,-83.779144,-189.748306,0.000000
100384,0.427505,-2.029971,0.000000,-86.167419,-189.811478,0.000000
100385,1.056441,-0.155326,0.000000,-85.739914,-191.841446,0.000000
100386,0.669319,1.635865,0.000000,-84.683472,-191.996765,0.000000
100387,-1.177136,2.123729,0.000000,-84.014153,-190.360901,0.000000
100388,0.835272,-0.950319,0.000000,-84.200722,-188.907303,0.000000
100389,-1.077256,-1.014605,0.000000,-83.365448,-189.857620,0.000000
100390,-1.990638,0.684988,0.000000,-84.442703,-190.872223,0.000000
100391,0.048242,0.856829,0.000000,-86.433342,-190.187241,0.000000
100392,0.000000,0.000000,0.000000,-85.000000,-190.000000,0.000000
105729,0.000000,-30.000000,0.000000,128.000000,-100.000000,0.000000
105920,0.000000,-16.599998,0.000000,128.000000,-116.900002,0.000000
105921,0.000000,-16.299997,0.000000,128.000000,-133.499985,0.000000
105922,0.000000,-15.999995,0.000000,128.000000,-149.799988,0.000000
105923,0.000000,-15.699992,0.000000,128.000000,-165.799988,0.000000
105924,0.000000,-15.399991,0.000000,128.000000,-181.499985,0.000000
105925,0.000000,-15.099991,0.000000,128.000000,-196.899979,0.000000
105926,0.000000,-14.799990,0.000000,128.000000,-211.999969,0.000000
105927,0.000000,-14.499989,0.000000,128.000000,-226.799957,0.000000
105928,0.000000,-14.199987,0.000000,128.000000,-241.299942,0.000000
105929,0.000000,-13.899986,0.000000,128.000000,-255.499924,0.000000
105930,0.000000,-13.599986,0.000000,128.000000,-269.399933,0.000000
105931,0.000000,-13.299985,0.000000,128.000000,-282.999908,0.000000
105932,0.000000,-12.999985,0.000000,128.000000,-296.299896,0.000000
105933,0.000000,-12.699984,0.000000,128.000000,-309.299866,0.000000
105934,0.000000,-12.399982,0.000000,128.000000,-321.999847,0.000000
105935,0.000000,-12.099980,0.000000,128.000000,-334.399841,0.000000
105936,0.000000,-11.799979,0.000000,128.000000,-346.499817,0.000000
105937,0.000000,-11.499978,0.000000,128.000000,-358.299805,0.000000
105938,0.000000,-11.199977,0.000000,128.000000,-369.799774,0.000000
105939,0.000000,-10.899977,0.000000,128.000000,-380.999756,0.000000
105940,0.000000,-10.599977,0.000000,128.000000,-391.899719,0.000000
105941,0.000000,-10.299975,0.000000,128.000000,-402.499695,0.000000
105942,-5.234272,-8.088949,0.000000,124.685104,-411.957550,0.000000
105943,-5.234273,-7.788948,0.000000,119.450836,-420.046509,0.000000
105944,-5.234271,-7.488948,0.000000,114.216576,-427.835449,0.000000
105945,-5.234271,-7.188948,0.000000,108.982300,-435.324371,0.000000
105946,-5.234272,-6.888949,0.000000,103.748032,-442.513336,0.000000
105947,-6.425262,-4.963323,0.000000,97.362892,-448.318878,0.000000
105948,-6.425261,-4.663321,0.000000,90.937622,-453.282196,0.000000
105949,-6.510101,-3.663275,0.000000,84.510674,-457.943207,0.000000
105950,-6.510100,-3.363275,0.000000,78.000580,-461.606476,0.000000
105951,-6.510100,-3.063275,0.000000,71.490486,-464.969788,0.000000
105952,-6.510099,-2.763275,0.000000,64.980385,-468.033051,0.000000
105953,-6.510099,-2.463275,0.000000,58.470287,-470.796295,0.000000
105954,-6.510099,-2.163275,0.000000,51.960190,-473.259583,0.000000
105955,-6.465544,-0.952316,0.000000,45.435394,-475.373749,0.000000
105956,-6.465543,-0.652316,0.000000,38.969849,-476.326080,0.000000
105957,-6.465544,-0.352315,0.000000,32.504303,-476.978394,0.000000
105958,-6.465544,-0.052315,0.000000,26.038759,-477.330719,0.000000
105959,-6.465543,0.247685,0.000000,19.573219,-477.382996,0.000000
105960,-6.465543,0.547685,0.000000,13.107677,-477.135315,0.000000
